А		А		А.mp4
Норма		Норма		Норма.mp4
Норматив		Норматив		Норма.mp4
Якість		Якість		Якість.mp4
Брак		Брак		Брак.mp4
Дефект		Дефект		Брак.mp4
Створювати		Створювати		Створювати.mp4
Відновлювати		Відновлювати		Створювати.mp4
Підйом		Підйом		Підйом.mp4
Занепад		Занепад		Занепад.mp4
Розвал		Розвал		Занепад.mp4
Деградація		Деградація		Занепад.mp4
Коефіціент		Коефіціент		Коефіціент.mp4
Програти		Програти		Програти.mp4
Провалитися		Провалитися		Програти.mp4
Потонути		Потонути		Програти.mp4
Змагання		Змагання		Змагання.mp4
Конкурс		Конкурс		Змагання.mp4
Перемога		Перемога		Перемога.mp4
Переможець		Переможець		Перемога.mp4
Підвищення		Підвищення		Підвищення.mp4
Зниження		Зниження		Зниження.mp4
Організація		Організація		Організація.mp4
Об'єднання		Об'єднання		Організація.mp4
Організовувати		Організовувати		Організовувати.mp4
Технологія		Технологія		Технологія.mp4
Технологічнийпроцесс		Технологічнийпроцесс		Технологія.mp4
Ритмічнаробота		Ритмічнаробота		Ритмічнаробота.mp4
Неритмічнаробота		Неритмічнаробота		Неритмічнаробота.mp4
Простий		Простий		Простий.mp4
Прогул		Прогул		Прогул.mp4
Збитки		Збитки		Збитки.mp4
Даремно		Даремно		Даремно.mp4
Задарма		Задарма		Даремно.mp4
Премія		Премія		Премія.mp4
Нагорода		Нагорода		Премія.mp4
Медаль		Медаль		Медаль.mp4
Раціоналізація		Раціоналізація		Раціоналізація.mp4
Винахідництво		Винахідництво		Винахідництво.mp4
Ноу-хау		Ноу-хау		Винахідництво.mp4
Упущення		Упущення		Упущення.mp4
Пропустити		Пропустити		Упущення.mp4
Пропуск		Пропуск		Упущення.mp4
Збільшити		Збільшити		Збільшити.mp4
Поширити		Поширити		Поширити.mp4
Розмножувати		Розмножувати		Поширити.mp4
Виписати(рахунок)		Виписати(рахунок)		Виписати(рахунок).mp4
Виписати(зквартири)		Виписати(зквартири)		Виписати(зквартири).mp4
Повідомити		Повідомити		Повідомити.mp4
Сповістити		Сповістити		Повідомити.mp4
Інформація		Інформація		Інформація.mp4
Передовий		Передовий		Передовий.mp4
Обганяти		Обганяти		Обганяти.mp4
Собівартість		Собівартість		Собівартість.mp4
Рентабельність		Рентабельність		Рентабельність.mp4
Застосування		Застосування		Рентабельність.mp4
Прибуток		Прибуток		Прибуток.mp4
Ефективність		Ефективність		Ефективність.mp4
Підпорядкування		Підпорядкування		Підпорядкування.mp4
Коритися		Коритися		Підпорядкування.mp4
Зарплатня		Зарплатня		Зарплатня.mp4
Аванс		Аванс		Аванс.mp4
Кредит		Кредит		Аванс.mp4
Відпустка		Відпустка		Відпустка.mp4
Звільнення		Звільнення		Звільнення.mp4
Текучесть		Текучесть		Звільнення.mp4
Монтаж		Монтаж		Монтаж.mp4
Складання		Складання		Монтаж.mp4
Постачання		Постачання		Постачання.mp4
Постачальник		Постачальник		Постачальник.mp4
вантажити		вантажити		вантажити.mp4
Розвантажувати		Розвантажувати		Розвантажувати.mp4
Стимул		Стимул		Стимул.mp4
Зацікавленність		Зацікавленність		Стимул.mp4
Електрифікація		Електрифікація		Електрифікація.mp4
Вентиляція		Вентиляція		Вентиляція.mp4
Кадри		Кадри		Кадри.mp4
Практика		Практика		Кадри.mp4
Розряд		Розряд		Кадри.mp4
Професія		Професія		Кадри.mp4
Праця		Праця		Праця.mp4
Працювати		Працювати		Праця.mp4
Робітник		Робітник		Робітник.mp4
Токар		Токар		Токар.mp4
Слюсар		Слюсар		Слюсар.mp4
Напильник		Напильник		Слюсар.mp4
Столяр		Столяр		Столяр.mp4
Рубанок		Рубанок		Столяр.mp4
Маляр		Маляр		Маляр.mp4
Фарбувати		Фарбувати		Маляр.mp4
Штукатур		Штукатур		Штукатур.mp4
Штукатурити		Штукатурити		Штукатур.mp4
Фрезерувальник		Фрезерувальник		Фрезерувальник.mp4
Стругальник		Стругальник		Стругальник.mp4
Шліфувальник		Шліфувальник		Шліфувальник.mp4
Зварка		Зварка		Зварка.mp4
Штампувальник		Штампувальник		Штампувальник.mp4
Штампувати		Штампувати		Штампувальник.mp4
Пресувати		Пресувати		Штампувальник.mp4
Різьбяр		Різьбяр		Різьбяр.mp4
Гравер		Гравер		Гравер.mp4
Гальваник		Гальваник		Гальваник.mp4
Контролер		Контролер		Контролер.mp4
Ревізор		Ревізор		Контролер.mp4
Експеримент		Експеримент		Експеримент.mp4
Кравець		Кравець		Кравець.mp4
Ткати		Ткати		Ткати.mp4
Ткацтво		Ткацтво		Ткати.mp4
Трикотаж		Трикотаж		Трикотаж.mp4
Прясти		Прясти		Прясти.mp4
Механік		Механік		Механік.mp4
Електромонтер		Електромонтер		Електромонтер.mp4
Двірник		Двірник		Двірник.mp4
Шахта		Шахта		Шахта.mp4
Шахтар		Шахтар		Шахта.mp4
Рибалити		Рибалити		Рибалити.mp4
Рибалка		Рибалка		Рибалка.mp4
Коваль		Коваль		Коваль.mp4
Металургія		Металургія		Металургія.mp4
Сталевар		Сталевар		Металургія.mp4
Комора		Комора		Комора.mp4
Комірник		Комірник		Комірник.mp4
Вахтер		Вахтер		Вахтер.mp4
Прибиральниця		Прибиральниця		Прибиральниця.mp4
Пакувати		Пакувати		Пакувати.mp4
Сортувати		Сортувати		Сортувати.mp4
Виконувати		Виконувати		Виконувати.mp4
Здійснювати		Здійснювати		Виконувати.mp4
Реалізувати		Реалізувати		Реалізувати.mp4
Забезпечувати		Забезпечувати		Реалізувати.mp4
Повний(стакан)		Повний(стакан)		Повний(стакан).mp4
Наповнити		Наповнити		Повний(стакан).mp4
Рішення		Рішення		Рішення.mp4
Постанова		Постанова		Рішення.mp4
Резолюція		Резолюція		Рішення.mp4
Відстоювати		Відстоювати		Відстоювати.mp4
Захищати		Захищати		Захищати.mp4
Прихільник		Прихільник		Захищати.mp4
Гідроелектростанція		Гідроелектростанція		Гідроелектростанція.mp4
Перепустка		Перепустка		Перепустка.mp4
Посвідчення		Посвідчення		Посвідчення.mp4
Впровадження		Впровадження		Впровадження.mp4
Внесок		Внесок		Внесок.mp4
Втілення		Втілення		Внесок.mp4
Відділ		Відділ		Відділ.mp4
Цех		Цех		Відділ.mp4
Галузь		Галузь		Відділ.mp4
Зона		Зона		Відділ.mp4
Об'єкт		Об'єкт		Об'єкт.mp4
Сфера		Сфера		Об'єкт.mp4
Конвейер		Конвейер		Конвейер.mp4
Автоматизація		Автоматизація		Автоматизація.mp4
Ліквідація		Ліквідація		Ліквідація.mp4
Скасування		Скасування		Ліквідація.mp4
Комплекс		Комплекс		Комплекс.mp4
Капітальнівкладення		Капітальнівкладення		Капітальнівкладення.mp4
Модернізація		Модернізація		Модернізація.mp4
Перетворення		Перетворення		Модернізація.mp4
Заохочення		Заохочення		Заохочення.mp4
Стандарт		Стандарт		Стандарт.mp4
Грамота		Грамота		Грамота.mp4
Бригадир		Бригадир		Бригадир.mp4
Бригада		Бригада		Бригада.mp4
Ветеран		Ветеран		Ветеран.mp4
Співробітник		Співробітник		Співробітник.mp4
Кооператив		Кооператив		Кооператив.mp4
Акціонернетовариство		Акціонернетовариство		Кооператив.mp4
Поліграфія		Поліграфія		Поліграфія.mp4
Копія		Копія		Копія.mp4
Безробіття		Безробіття		Безробіття.mp4
Бродяжництво		Бродяжництво		Безробіття.mp4
Спекуляція		Спекуляція		Спекуляція.mp4
Комерція		Комерція		Комерція.mp4
Удосконалення		Удосконалення		Удосконалення.mp4
Досвід		Досвід		Досвід.mp4
Зрілість		Зрілість		Досвід.mp4
Масштаб		Масштаб		Масштаб.mp4
База		База		База.mp4
Базис		Базис		База.mp4
Основа		Основа		База.mp4
Фундамент		Фундамент		Фундамент.mp4
Концентрація		Концентрація		Концентрація.mp4
Злиття		Злиття		Концентрація.mp4
Стаж		Стаж		Стаж.mp4
Служба		Служба		Служба.mp4
Заслужити		Заслужити		Служба.mp4
Інженер		Інженер		Інженер.mp4
Технік		Технік		Інженер.mp4
Майстер		Майстер		Майстер.mp4
Інструктор		Інструктор		Інструктор.mp4
Проект		Проект		Проект.mp4
Конструктор		Конструктор		Конструктор.mp4
Архитектор		Архитектор		Архитектор.mp4
Юрист		Юрист		Юрист.mp4
Адвокат		Адвокат		Адвокат.mp4
Суддя		Суддя		Суддя.mp4
Нотаріус		Нотаріус		Нотаріус.mp4
Слідчий		Слідчий		Слідчий.mp4
Допит		Допит		Слідчий.mp4
Керувати		Керувати		Керувати.mp4
Командувати		Командувати		Командувати.mp4
Друкарка		Друкарка		Друкарка.mp4
Оператор		Оператор		Друкарка.mp4
Бухгалтер		Бухгалтер		Бухгалтер.mp4
Комп'ютер		Комп'ютер		Комп'ютер.mp4
Голова		Голова		Голова.mp4
Головний		Головний		Головний.mp4
Начальник		Начальник		Начальник.mp4
Касир		Касир		Касир.mp4
Зубнийтехнік		Зубнийтехнік		Зубнийтехнік.mp4
Порушити		Порушити		Порушити.mp4
Зірвати		Зірвати		Порушити.mp4
Наклеп		Наклеп		Наклеп.mp4
Скарга		Скарга		Скарга.mp4
Скаржитись		Скаржитись		Скарга.mp4
Кошторис		Кошторис		Кошторис.mp4
Калькуляція		Калькуляція		Калькуляція.mp4
Запас		Запас		Запас.mp4
Потенціал		Потенціал		Запас.mp4
Амортизація		Амортизація		Амортизація.mp4
Ліцензія		Ліцензія		Ліцензія.mp4
Патент		Патент		Патент.mp4
Субсідія		Субсідія		Субсідія.mp4
Бізнес		Бізнес		Бізнес.mp4
Банкруцтво		Банкруцтво		Банкруцтво.mp4
Криза		Криза		Криза.mp4
Пенсія		Пенсія		Пенсія.mp4
Стіпендія		Стіпендія		Стіпендія.mp4
Податок		Податок		Податок.mp4
Аліменти		Аліменти		Аліменти.mp4
Цвях		Цвях		Цвях.mp4
Молоток		Молоток		Молоток.mp4
Сокира		Сокира		Сокира.mp4
Пилка		Пилка		Пилка.mp4
Пиляти		Пиляти		Пилка.mp4
Шлях		Шлях		Шлях.mp4
Водій		Водій		Водій.mp4
Шофер		Шофер		Водій.mp4
Село		Село		Село.mp4
Хата		Хата		Село.mp4
Селянин		Селянин		Селянин.mp4
Уповноважений		Уповноважений		Уповноважений.mp4
Зоотехнік		Зоотехнік		Зоотехнік.mp4
Ветеринар		Ветеринар		Ветеринар.mp4
Ферма		Ферма		Ферма.mp4
Фермер		Фермер		Фермер.mp4
Колгосп		Колгосп		Колгосп.mp4
Чабан		Чабан		Чабан.mp4
Економіка		Економіка		Економіка.mp4
Прокурор		Прокурор		Прокурор.mp4
Маса		Маса		Маса.mp4
Населення		Населення		Маса.mp4
Натовп		Натовп		Натовп.mp4
Народ		Народ		Натовп.mp4
Людство		Людство		Людство.mp4
Влада		Влада		Влада.mp4
Диктатура		Диктатура		Диктатура.mp4
Право		Право		Диктатура.mp4
Закон		Закон		Закон.mp4
Принцип		Принцип		Закон.mp4
Декрет		Декрет		Декрет.mp4
Конституція		Конституція		Декрет.mp4
Незалежність		Незалежність		Незалежність.mp4
Суверенність		Суверенність		Незалежність.mp4
Свобода		Свобода		Свобода.mp4
Демократія		Демократія		Свобода.mp4
Дозволити		Дозволити		Свобода.mp4
Допустити		Допустити		Свобода.mp4
Лад		Лад		Лад.mp4
Устрій		Устрій		Лад.mp4
Уклад		Уклад		Лад.mp4
Формація		Формація		Лад.mp4
Суспільство		Суспільство		Суспільство.mp4
Союз		Союз		Суспільство.mp4
Блок		Блок		Суспільство.mp4
Коаліція		Коаліція		Суспільство.mp4
Організація		Організація		Організація.mp4
Партія		Партія		Організація.mp4
Клас		Клас		Організація.mp4
Теріторія		Теріторія		Теріторія.mp4
Площа		Площа		Площа.mp4
Континент		Континент		Площа.mp4
Радянський		Радянський		Радянський.mp4
Соціалізм		Соціалізм		Соціалізм.mp4
Комуніст		Комуніст		Комуніст.mp4
Комунізм		Комунізм		Комунізм.mp4
Комсомол		Комсомол		Комсомол.mp4
Профспілка		Профспілка		Профспілка.mp4
Капіталізм		Капіталізм		Капіталізм.mp4
Буржуазія		Буржуазія		Капіталізм.mp4
Поміщик		Поміщик		Капіталізм.mp4
Імперіалізм		Імперіалізм		Імперіалізм.mp4
Власник		Власник		Власник.mp4
Рабство		Рабство		Рабство.mp4
Кріпак		Кріпак		Рабство.mp4
Інтелігенція		Інтелігенція		Інтелігенція.mp4
Нація		Нація		Нація.mp4
Іноземний		Іноземний		Іноземний.mp4
Уряд		Уряд		Уряд.mp4
Міністерство		Міністерство		Уряд.mp4
Парламент		Парламент		Парламент.mp4
Конгрес		Конгрес		Парламент.mp4
Президія		Президія		Президія.mp4
Колегія		Колегія		Президія.mp4
Правління		Правління		Правління.mp4
Бюро		Бюро		Правління.mp4
Комітет		Комітет		Правління.mp4
Посол		Посол		Посол.mp4
Консул		Консул		Консул.mp4
Аташе		Аташе		Консул.mp4
Дипломат		Дипломат		Консул.mp4
Вожак		Вожак		Вожак.mp4
Глава		Глава		Глава.mp4
Лідер		Лідер		Глава.mp4
Президент		Президент		Президент.mp4
Прем'єр-міністр		Прем'єр-міністр		Прем'єр-міністр.mp4
Король		Король		Король.mp4
Імператор		Імператор		Король.mp4
Цар		Цар		Король.mp4
Шах		Шах		Шах.mp4
Султан		Султан		Султан.mp4
Князь		Князь		Князь.mp4
Граф		Граф		Князь.mp4
Міліція		Міліція		Міліція.mp4
Поліція		Поліція		Поліція.mp4
Жандармерія		Жандармерія		Поліція.mp4
Герб		Герб		Герб.mp4
Стяг		Стяг		Стяг.mp4
Гімн		Гімн		Гімн.mp4
Солідарність		Солідарність		Солідарність.mp4
Політика		Політика		Політика.mp4
Ідеологія		Ідеологія		Політика.mp4
Зовнішній		Зовнішній		Зовнішній.mp4
Внутрішній		Внутрішній		Внутрішній.mp4
Експлуатація		Експлуатація		Експлуатація.mp4
Насильство		Насильство		Експлуатація.mp4
Гніт		Гніт		Гніт.mp4
Іго		Іго		Гніт.mp4
Безпартійний		Безпартійний		Безпартійний.mp4
Нейтральний		Нейтральний		Безпартійний.mp4
Республіка		Республіка		Республіка.mp4
Регіон		Регіон		Республіка.mp4
Автономія		Автономія		Автономія.mp4
Скинення		Скинення		Скинення.mp4
Повалення		Повалення		Повалення.mp4
Геть		Геть		Повалення.mp4
Забрати		Забрати		Повалення.mp4
Революція		Революція		Революція.mp4
Повстання		Повстання		Повстання.mp4
Страйк		Страйк		Повстання.mp4
Бунт		Бунт		Повстання.mp4
Заколот		Заколот		Повстання.mp4
Боротьба		Боротьба		Боротьба.mp4
Демонстрація		Демонстрація		Демонстрація.mp4
Хід		Хід		Демонстрація.mp4
Марш		Марш		Демонстрація.mp4
Парад		Парад		Парад.mp4
Маніфестація		Маніфестація		Парад.mp4
Заклик		Заклик		Заклик.mp4
Лозунг		Лозунг		Лозунг.mp4
Девіз		Девіз		Девіз.mp4
Агітація		Агітація		Агітація.mp4
Пропаганда		Пропаганда		Пропаганда.mp4
Таємниця		Таємниця		Таємниця.mp4
Конспірація		Конспірація		Конспірація.mp4
Тюрьма		Тюрьма		Тюрьма.mp4
В'язниця		В'язниця		Тюрьма.mp4
Каторга		Каторга		Каторга.mp4
Висилка		Висилка		Висилка.mp4
Арешт		Арешт		Арешт.mp4
Актуальний		Актуальний		Актуальний.mp4
Злободенний		Злободенний		Актуальний.mp4
Підтримка		Підтримка		Підтримка.mp4
Порятунок		Порятунок		Підтримка.mp4
Прогрес		Прогрес		Прогрес.mp4
Керувати		Керувати		Керувати.mp4
Командувати		Командувати		Командувати.mp4
Ініциатива		Ініциатива		Ініциатива.mp4
Роль		Роль		Роль.mp4
Значення		Значення		Роль.mp4
Сутність		Сутність		Сутність.mp4
Вбивство		Вбивство		Вбивство.mp4
Терорист		Терорист		Терорист.mp4
Рекетир		Рекетир		Рекетир.mp4
Рекет		Рекет		Рекет.mp4
Церква		Церква		Церква.mp4
Релігія		Релігія		Релігія.mp4
Агресія		Агресія		Агресія.mp4
Захоплення		Захоплення		Захоплення.mp4
Змова		Змова		Змова.mp4
Противник		Противник		Противник.mp4
Ворог		Ворог		Противник.mp4
Кулак		Кулак		Кулак.mp4
Очнаставка		Очнаставка		Очнаставка.mp4
Табір		Табір		Табір.mp4
Міст		Міст		Міст.mp4
Умова		Умова		Умова.mp4
Договір		Договір		Умова.mp4
Обставини		Обставини		Умова.mp4
Ситуація		Ситуація		Умова.mp4
Депутат		Депутат		Депутат.mp4
Дегегат		Дегегат		Дегегат.mp4
Мітинг		Мітинг		Мітинг.mp4
Промова		Промова		Промова.mp4
Доклад		Доклад		Доклад.mp4
Лекція		Лекція		Доклад.mp4
Докладати		Докладати		Доклад.mp4
З'їзд		З'їзд		З'їзд.mp4
Конгрес		Конгрес		Конгрес.mp4
Зльот		Зльот		Конгрес.mp4
Збори		Збори		Збори.mp4
Нарада		Нарада		Збори.mp4
Дебати		Дебати		Дебати.mp4
Сперечання		Сперечання		Дебати.mp4
Критика		Критика		Дебати.mp4
Офіційний		Офіційний		Офіційний.mp4
Голосування		Голосування		Голосування.mp4
За		За		За.mp4
Проти		Проти		Проти.mp4
Утримався		Утримався		Утримався.mp4
Штамп		Штамп		Штамп.mp4
Печатка		Печатка		Печатка.mp4
Ствердження		Ствердження		Печатка.mp4
Підтвердження		Підтвердження		Печатка.mp4
Цілеспрямованість		Цілеспрямованість		Цілеспрямованість.mp4
Світогляд		Світогляд		Світогляд.mp4
Викриття		Викриття		Викриття.mp4
Розвінчати		Розвінчати		Викриття.mp4
Інтернаціональний		Інтернаціональний		Інтернаціональний.mp4
Патріотизм		Патріотизм		Патріотизм.mp4
Кандидат		Кандидат		Кандидат.mp4
Кандидатвдепутати		Кандидатвдепутати		Кандидатвдепутати.mp4
Аналіз		Аналіз		Аналіз.mp4
Проаналізувати		Проаналізувати		Аналіз.mp4
Засвідчити		Засвідчити		Засвідчити.mp4
Співіснування		Співіснування		Співіснування.mp4
Соратник		Соратник		Соратник.mp4
Свято		Свято		Свято.mp4
Торжество		Торжество		Свято.mp4
Тріумф		Тріумф		Тріумф.mp4
Трибуна		Трибуна		Трибуна.mp4
Втручання		Втручання		Втручання.mp4
Посягання		Посягання		Втручання.mp4
Замах		Замах		Втручання.mp4
Конфлікт		Конфлікт		Конфлікт.mp4
Інцидент		Інцидент		Інцидент.mp4
Розрядка		Розрядка		Розрядка.mp4
Ускладнення		Ускладнення		Ускладнення.mp4
Гірше		Гірше		Гірше.mp4
Максимум		Максимум		Максимум.mp4
Мінімум		Мінімум		Мінімум.mp4
Провокація		Провокація		Провокація.mp4
Еволюція		Еволюція		Еволюція.mp4
Фактор(якпричина)		Фактор(якпричина)		Фактор(якпричина).mp4
Фактор(якумова)		Фактор(якумова)		Фактор(якумова).mp4
Репресія		Репресія		Репресія.mp4
Дискримінація		Дискримінація		Дискримінація.mp4
Авантюра		Авантюра		Авантюра.mp4
Тенденція		Тенденція		Тенденція.mp4
Теорія		Теорія		Теорія.mp4
Практика		Практика		Практика.mp4
Фашизм		Фашизм		Фашизм.mp4
Неофашизм		Неофашизм		Неофашизм.mp4
Реваншизм		Реваншизм		Реваншизм.mp4
Плодотворнапраця		Плодотворнапраця		Плодотворнапраця.mp4
Соціальнестановищє		Соціальнестановищє		Соціальнестановищє.mp4
Визнаннядержави		Визнаннядержави		Визнаннядержави.mp4
Геноцид		Геноцид		Геноцид.mp4
Аудієнція		Аудієнція		Аудієнція.mp4
Архів		Архів		Архів.mp4
Гегемонія		Гегемонія		Гегемонія.mp4
Анархія		Анархія		Анархія.mp4
Амністія		Амністія		Амністія.mp4
Аграрний		Аграрний		Аграрний.mp4
Алібі		Алібі		Алібі.mp4
Апеляція		Апеляція		Апеляція.mp4
Апелювати		Апелювати		Апелювати.mp4
Аполітичний		Аполітичний		Аполітичний.mp4
Античний		Античний		Античний.mp4
Асистент		Асистент		Асистент.mp4
Бойкот		Бойкот		Бойкот.mp4
Бравада		Бравада		Бравада.mp4
Вандалізм		Вандалізм		Вандалізм.mp4
Варварство		Варварство		Варварство.mp4
Вето		Вето		Вето.mp4
Заборона		Заборона		Вето.mp4
Віза		Віза		Віза.mp4
Тактика		Тактика		Тактика.mp4
Стратегія		Стратегія		Стратегія.mp4
Тираж		Тираж		Тираж.mp4
Хронологія		Хронологія		Хронологія.mp4
Цензура		Цензура		Цензура.mp4
Цивілізація		Цивілізація		Цивілізація.mp4
Саботаж		Саботаж		Саботаж.mp4
Реабілітація		Реабілітація		Реабілітація.mp4
Регулярно		Регулярно		Регулярно.mp4
Солдат		Солдат		Солдат.mp4
Моряк		Моряк		Моряк.mp4
Офіцер		Офіцер		Офіцер.mp4
Командир		Командир		Командир.mp4
Генерал		Генерал		Генерал.mp4
Адмірал		Адмірал		Адмірал.mp4
Маршал		Маршал		Маршал.mp4
Капітан(морський)		Капітан(морський)		Капітан(морський).mp4
Партизан		Партизан		Партизан.mp4
Загін		Загін		Загін.mp4
Рота		Рота		Загін.mp4
Армія		Армія		Армія.mp4
Війна		Війна		Війна.mp4
Битва		Битва		Битва.mp4
Бій		Бій		Битва.mp4
Оточення		Оточення		Оточення.mp4
Блокада		Блокада		Блокада.mp4
Штурм		Штурм		Штурм.mp4
Атака		Атака		Штурм.mp4
Напад		Напад		Штурм.mp4
Форсувати		Форсувати		Форсувати.mp4
Наступати		Наступати		Форсувати.mp4
Гармата		Гармата		Гармата.mp4
Канонада		Канонада		Канонада.mp4
Катюша		Катюша		Катюша.mp4
Салют		Салют		Салют.mp4
Зенитка		Зенитка		Зенитка.mp4
Кулемет		Кулемет		Кулемет.mp4
Танк		Танк		Танк.mp4
Автомат		Автомат		Автомат.mp4
Бомба		Бомба		Бомба.mp4
Бомбувати		Бомбувати		Бомба.mp4
Вибух		Вибух		Вибух.mp4
Міна		Міна		Міна.mp4
Гвинтівка		Гвинтівка		Гвинтівка.mp4
Зброя		Зброя		Гвинтівка.mp4
Ракета		Ракета		Ракета.mp4
Супутник		Супутник		Супутник.mp4
Полон		Полон		Супутник.mp4
Капитуляція		Капитуляція		Капитуляція.mp4
Парашут		Парашут		Парашут.mp4
Десант		Десант		Парашут.mp4
Літак		Літак		Літак.mp4
Льотчик		Льотчик		Літак.mp4
Аеродром		Аеродром		Аеродром.mp4
Ядернабомба		Ядернабомба		Ядернабомба.mp4
Атомнабомба		Атомнабомба		Атомнабомба.mp4
Термоядернабомба		Термоядернабомба		Термоядернабомба.mp4
Патрон		Патрон		Патрон.mp4
Эвакуація		Эвакуація		Эвакуація.mp4
Вартовий		Вартовий		Вартовий.mp4
Ростріл		Ростріл		Ростріл.mp4
Розвідник		Розвідник		Розвідник.mp4
Шпигун		Шпигун		Шпигун.mp4
Снайпер		Снайпер		Снайпер.mp4
Окупація		Окупація		Окупація.mp4
Маневри		Маневри		Маневри.mp4
Руйнувати		Руйнувати		Руйнувати.mp4
Знищити		Знищити		Руйнувати.mp4
Окоп		Окоп		Окоп.mp4
Траншея		Траншея		Траншея.mp4
Поранення		Поранення		Поранення.mp4
Загибель		Загибель		Загибель.mp4
Жертви		Жертви		Жертви.mp4
Паніка		Паніка		Паніка.mp4
Оперативність		Оперативність		Оперативність.mp4
Добровольці		Добровольці		Добровольці.mp4
Контакт		Контакт		Контакт.mp4
Мішень		Мішень		Мішень.mp4
Ціль		Ціль		Мішень.mp4
Тил		Тил		Тил.mp4
Сапер		Сапер		Сапер.mp4
Перемир'я		Перемир'я		Перемир'я.mp4
Гаупвахта		Гаупвахта		Гаупвахта.mp4
Конвой		Конвой		Конвой.mp4
Патруль		Патруль		Патруль.mp4
Плацдарм		Плацдарм		Плацдарм.mp4
Позиція		Позиція		Позиція.mp4
Кордон		Кордон		Кордон.mp4
Мілітаризм		Мілітаризм		Мілітаризм.mp4
Демілітаризм		Демілітаризм		Демілітаризм.mp4
Реактивнийлітак		Реактивнийлітак		Реактивнийлітак.mp4
Комендантськагодина		Комендантськагодина		Комендантськагодина.mp4
Радіація		Радіація		Радіація.mp4
Координація		Координація		Координація.mp4
Мобілізація		Мобілізація		Мобілізація.mp4
Демобілізація		Демобілізація		Демобілізація.mp4
Штаб		Штаб		Штаб.mp4
Ставка		Ставка		Ставка.mp4
Вермахт		Вермахт		Вермахт.mp4
Театр		Театр		Театр.mp4
Сцена		Сцена		Сцена.mp4
Куліса		Куліса		Куліса.mp4
Рампа		Рампа		Рампа.mp4
Глядацькийзал		Глядацькийзал		Глядацькийзал.mp4
Балет		Балет		Балет.mp4
Оперетта		Оперетта		Оперетта.mp4
Естрада		Естрада		Естрада.mp4
Танці		Танці		Танці.mp4
Пантоміма		Пантоміма		Пантоміма.mp4
Вистава		Вистава		Вистава.mp4
Репетиція		Репетиція		Репетиція.mp4
Декорація		Декорація		Декорація.mp4
Сюжет		Сюжет		Сюжет.mp4
Комедія		Комедія		Комедія.mp4
Драма		Драма		Драма.mp4
Трагедія		Трагедія		Трагедія.mp4
Образ		Образ		Образ.mp4
Роль		Роль		Роль.mp4
Герой		Герой		Роль.mp4
Репертуар		Репертуар		Репертуар.mp4
Цирк		Цирк		Цирк.mp4
Ілюзіоніст		Ілюзіоніст		Ілюзіоніст.mp4
Фокусник		Фокусник		Ілюзіоніст.mp4
Жонглер		Жонглер		Жонглер.mp4
Дресирувальник		Дресирувальник		Дресирувальник.mp4
Клоун		Клоун		Клоун.mp4
Мистецтво		Мистецтво		Мистецтво.mp4
Естетика		Естетика		Естетика.mp4
Етика		Етика		Етика.mp4
Палац		Палац		Палац.mp4
Клуб		Клуб		Клуб.mp4
Художнясамодіяльність		Художнясамодіяльність		Художнясамодіяльність.mp4
Сценарій		Сценарій		Сценарій.mp4
Тематичнийвечір		Тематичнийвечір		Тематичнийвечір.mp4
Обряд		Обряд		Обряд.mp4
Кіно		Кіно		Кіно.mp4
Фестиваль		Фестиваль		Фестиваль.mp4
Конкурс		Конкурс		Конкурс.mp4
Стінгазета		Стінгазета		Стінгазета.mp4
Лауреат		Лауреат		Лауреат.mp4
Репродукція		Репродукція		Репродукція.mp4
Шедевр		Шедевр		Шедевр.mp4
Конферансьє		Конферансьє		Конферансьє.mp4
Екскурсовод		Екскурсовод		Екскурсовод.mp4
Гід		Гід		Екскурсовод.mp4
Мікрофон		Мікрофон		Мікрофон.mp4
Диктор		Диктор		Диктор.mp4
Фонограма		Фонограма		Фонограма.mp4
Акомпанемент		Акомпанемент		Акомпанемент.mp4
Покликання		Покликання		Покликання.mp4
Волейбол		Волейбол		Волейбол.mp4
Баскетбол		Баскетбол		Баскетбол.mp4
Футбол		Футбол		Футбол.mp4
Теніс		Теніс		Теніс.mp4
Бадмінтон		Бадмінтон		Бадмінтон.mp4
Хокей		Хокей		Хокей.mp4
Бокс		Бокс		Бокс.mp4
Боротьба(класичнавільна)		Боротьба(класичнавільна)		Боротьба(класичнавільна).mp4
Самбо		Самбо		Боротьба(класичнавільна).mp4
Легкаатлетика		Легкаатлетика		Легкаатлетика.mp4
Важкаатлетика		Важкаатлетика		Важкаатлетика.mp4
Біг		Біг		Біг.mp4
Стрибки		Стрибки		Стрибки.mp4
Метання		Метання		Метання.mp4
Штовханняядра		Штовханняядра		Штовханняядра.mp4
Кіннийспорт		Кіннийспорт		Кіннийспорт.mp4
Ковзани		Ковзани		Ковзани.mp4
Лижі		Лижі		Лижі.mp4
Гімнастика		Гімнастика		Гімнастика.mp4
Плавання		Плавання		Плавання.mp4
Веслування		Веслування		Веслування.mp4
Вітрильнийспорт		Вітрильнийспорт		Вітрильнийспорт.mp4
Туризм		Туризм		Туризм.mp4
Екскурсія		Екскурсія		Екскурсія.mp4
Мандрівка		Мандрівка		Екскурсія.mp4
Шахи		Шахи		Шахи.mp4
Шашки		Шашки		Шашки.mp4
Доміно		Доміно		Доміно.mp4
Фехтування		Фехтування		Фехтування.mp4
Тренер		Тренер		Тренер.mp4
Тренування		Тренування		Тренування.mp4
